meas_id,lot_id,wafer_id,die_id,via_id,via_type,layer,resistance_ohm,continuity_pass,mean_humidity_pct,anneal_temp_c,meas_timestamp
257,LOT001,LOT001-W02,6,8,tungsten,M3,1.8373,True,38.04,390.47,2024-03-01T09:08:30
258,LOT001,LOT001-W02,6,9,copper,M4,1.6699,True,38.04,390.47,2024-03-01T09:09:00
259,LOT001,LOT001-W02,6,10,tungsten,M4,2.0316,True,38.04,390.47,2024-03-01T09:09:30
260,LOT001,LOT001-W02,7,1,tungsten,M1,1.0277,True,38.04,390.47,2024-03-01T09:10:00
261,LOT001,LOT001-W02,7,2,copper,M3,1.3609,True,38.04,390.47,2024-03-01T09:10:30
262,LOT001,LOT001-W02,7,3,tungsten,M2,1.3865,True,38.04,390.47,2024-03-01T09:11:00
263,LOT001,LOT001-W02,7,4,copper,M1,0.8538,True,38.04,390.47,2024-03-01T09:11:30
264,LOT001,LOT001-W02,7,5,copper,M4,1.7799,True,38.04,390.47,2024-03-01T09:12:00
265,LOT001,LOT001-W02,7,6,copper,M1,0.8447,True,38.04,390.47,2024-03-01T09:12:30
266,LOT001,LOT001-W02,7,7,copper,M3,1.3319,True,38.04,390.47,2024-03-01T09:13:00
267,LOT001,LOT001-W02,7,8,copper,M4,1.6187,True,38.04,390.47,2024-03-01T09:13:30
268,LOT001,LOT001-W02,7,9,copper,M4,1.6643,True,38.04,390.47,2024-03-01T09:14:00
269,LOT001,LOT001-W02,7,10,tungsten,M1,0.9993,True,38.04,390.47,2024-03-01T09:14:30
270,LOT001,LOT001-W02,8,1,copper,M3,1.4648,True,38.04,390.47,2024-03-01T09:15:00
271,LOT001,LOT001-W02,8,2,tungsten,M1,1.0426,True,38.04,390.47,2024-03-01T09:15:30
272,LOT001,LOT001-W02,8,3,tungsten,M1,1.0373,True,38.04,390.47,2024-03-01T09:16:00
273,LOT001,LOT001-W02,8,4,copper,M3,1.5293,True,38.04,390.47,2024-03-01T09:16:30
274,LOT001,LOT001-W02,8,5,copper,M2,1.0777,True,38.04,390.47,2024-03-01T09:17:00
275,LOT001,LOT001-W02,8,6,tungsten,M4,1.9378,True,38.04,390.47,2024-03-01T09:17:30
276,LOT001,LOT001-W02,8,7,copper,M1,0.8333,True,38.04,390.47,2024-03-01T09:18:00
277,LOT001,LOT001-W02,8,8,tungsten,M2,1.4524,False,38.04,390.47,2024-03-01T09:18:30
278,LOT001,LOT001-W02,8,9,tungsten,M1,1.0165,True,38.04,390.47,2024-03-01T09:19:00
279,LOT001,LOT001-W02,8,10,tungsten,M2,1.4216,True,38.04,390.47,2024-03-01T09:19:30
280,LOT001,LOT001-W02,9,1,copper,M3,1.3788,True,38.04,390.47,2024-03-01T09:20:00
281,LOT001,LOT001-W02,9,2,tungsten,M2,1.3733,True,38.04,390.47,2024-03-01T09:20:30
282,LOT001,LOT001-W02,9,3,tungsten,M2,1.397,True,38.04,390.47,2024-03-01T09:21:00
283,LOT001,LOT001-W02,9,4,tungsten,M1,0.9795,True,38.04,390.47,2024-03-01T09:21:30
284,LOT001,LOT001-W02,9,5,copper,M4,1.773,True,38.04,390.47,2024-03-01T09:22:00
285,LOT001,LOT001-W02,9,6,copper,M3,1.4319,True,38.04,390.47,2024-03-01T09:22:30
286,LOT001,LOT001-W02,9,7,copper,M3,1.4962,True,38.04,390.47,2024-03-01T09:23:00
287,LOT001,LOT001-W02,9,8,copper,M3,1.1899,True,38.04,390.47,2024-03-01T09:23:30
288,LOT001,LOT001-W02,9,9,tungsten,M4,2.0931,True,38.04,390.47,2024-03-01T09:24:00
289,LOT001,LOT001-W02,9,10,copper,M3,1.3224,True,38.04,390.47,2024-03-01T09:24:30
290,LOT001,LOT001-W02,10,1,copper,M3,1.4162,True,38.04,390.47,2024-03-01T09:25:00
291,LOT001,LOT001-W02,10,2,copper,M3,1.3565,True,38.04,390.47,2024-03-01T09:25:30
292,LOT001,LOT001-W02,10,3,copper,M3,1.4752,True,38.04,390.47,2024-03-01T09:26:00
293,LOT001,LOT001-W02,10,4,tungsten,M4,2.1972,True,38.04,390.47,2024-03-01T09:26:30
294,LOT001,LOT001-W02,10,5,tungsten,M4,2.2296,True,38.04,390.47,2024-03-01T09:27:00
295,LOT001,LOT001-W02,10,6,tungsten,M1,1.0013,True,38.04,390.47,2024-03-01T09:27:30
296,LOT001,LOT001-W02,10,7,copper,M3,1.3102,False,38.04,390.47,2024-03-01T09:28:00
297,LOT001,LOT001-W02,10,8,tungsten,M1,0.9799,True,38.04,390.47,2024-03-01T09:28:30
298,LOT001,LOT001-W02,10,9,tungsten,M1,1.0266,True,38.04,390.47,2024-03-01T09:29:00
299,LOT001,LOT001-W02,10,10,tungsten,M1,0.9627,True,38.04,390.47,2024-03-01T09:29:30
300,LOT001,LOT001-W02,11,1,copper,M3,1.4352,True,38.04,390.47,2024-03-01T09:30:00
301,LOT001,LOT001-W02,11,2,tungsten,M4,2.1259,False,38.04,390.47,2024-03-01T09:30:30
302,LOT001,LOT001-W02,11,3,copper,M2,1.1408,True,38.04,390.47,2024-03-01T09:31:00
303,LOT001,LOT001-W02,11,4,tungsten,M2,1.3574,True,38.04,390.47,2024-03-01T09:31:30
304,LOT001,LOT001-W02,11,5,copper,M3,1.4457,True,38.04,390.47,2024-03-01T09:32:00
305,LOT001,LOT001-W02,11,6,copper,M4,1.4942,True,38.04,390.47,2024-03-01T09:32:30
306,LOT001,LOT001-W02,11,7,tungsten,M2,1.3713,True,38.04,390.47,2024-03-01T09:33:00
307,LOT001,LOT001-W02,11,8,copper,M1,0.7775,True,38.04,390.47,2024-03-01T09:33:30
308,LOT001,LOT001-W02,11,9,copper,M2,1.1567,True,38.04,390.47,2024-03-01T09:34:00
309,LOT001,LOT001-W02,11,10,copper,M3,1.3494,True,38.04,390.47,2024-03-01T09:34:30
310,LOT001,LOT001-W02,12,1,copper,M3,1.4785,True,38.04,390.47,2024-03-01T09:35:00
311,LOT001,LOT001-W02,12,2,copper,M2,1.0281,True,38.04,390.47,2024-03-01T09:35:30
312,LOT001,LOT001-W02,12,3,tungsten,M2,1.2554,True,38.04,390.47,2024-03-01T09:36:00
313,LOT001,LOT001-W02,12,4,tungsten,M4,2.0772,True,38.04,390.47,2024-03-01T09:36:30
314,LOT001,LOT001-W02,12,5,tungsten,M4,1.9862,True,38.04,390.47,2024-03-01T09:37:00
315,LOT001,LOT001-W02,12,6,tungsten,M2,1.3333,True,38.04,390.47,2024-03-01T09:37:30
316,LOT001,LOT001-W02,12,7,copper,M4,1.6169,True,38.04,390.47,2024-03-01T09:38:00
317,LOT001,LOT001-W02,12,8,tungsten,M2,1.3982,True,38.04,390.47,2024-03-01T09:38:30
318,LOT001,LOT001-W02,12,9,tungsten,M2,1.4398,True,38.04,390.47,2024-03-01T09:39:00
319,LOT001,LOT001-W02,12,10,tungsten,M1,0.8766,True,38.04,390.47,2024-03-01T09:39:30
320,LOT001,LOT001-W02,13,1,copper,M1,0.8249,True,38.04,390.47,2024-03-01T09:40:00
321,LOT001,LOT001-W02,13,2,copper,M3,1.3518,True,38.04,390.47,2024-03-01T09:40:30
322,LOT001,LOT001-W02,13,3,copper,M3,1.413,True,38.04,390.47,2024-03-01T09:41:00
323,LOT001,LOT001-W02,13,4,copper,M2,1.1171,True,38.04,390.47,2024-03-01T09:41:30
324,LOT001,LOT001-W02,13,5,tungsten,M2,1.4157,True,38.04,390.47,2024-03-01T09:42:00
325,LOT001,LOT001-W02,13,6,tungsten,M3,1.812,True,38.04,390.47,2024-03-01T09:42:30
326,LOT001,LOT001-W02,13,7,tungsten,M4,2.1503,True,38.04,390.47,2024-03-01T09:43:00
327,LOT001,LOT001-W02,13,8,copper,M2,1.1305,True,38.04,390.47,2024-03-01T09:43:30
328,LOT001,LOT001-W02,13,9,tungsten,M1,0.997,True,38.04,390.47,2024-03-01T09:44:00
329,LOT001,LOT001-W02,13,10,tungsten,M3,1.7783,True,38.04,390.47,2024-03-01T09:44:30
330,LOT001,LOT001-W02,14,1,tungsten,M3,1.7002,True,38.04,390.47,2024-03-01T09:45:00
331,LOT001,LOT001-W02,14,2,copper,M1,0.7974,True,38.04,390.47,2024-03-01T09:45:30
332,LOT001,LOT001-W02,14,3,copper,M3,1.3867,True,38.04,390.47,2024-03-01T09:46:00
333,LOT001,LOT001-W02,14,4,tungsten,M4,1.9828,True,38.04,390.47,2024-03-01T09:46:30
334,LOT001,LOT001-W02,14,5,copper,M4,1.7507,True,38.04,390.47,2024-03-01T09:47:00
335,LOT001,LOT001-W02,14,6,copper,M4,1.6613,True,38.04,390.47,2024-03-01T09:47:30
336,LOT001,LOT001-W02,14,7,tungsten,M4,2.0573,True,38.04,390.47,2024-03-01T09:48:00
337,LOT001,LOT001-W02,14,8,tungsten,M4,2.0394,True,38.04,390.47,2024-03-01T09:48:30
338,LOT001,LOT001-W02,14,9,copper,M3,1.3371,True,38.04,390.47,2024-03-01T09:49:00
339,LOT001,LOT001-W02,14,10,copper,M4,1.7478,True,38.04,390.47,2024-03-01T09:49:30
340,LOT001,LOT001-W02,15,1,copper,M1,0.7449,True,38.04,390.47,2024-03-01T09:50:00
341,LOT001,LOT001-W02,15,2,tungsten,M4,1.9676,True,38.04,390.47,2024-03-01T09:50:30
342,LOT001,LOT001-W02,15,3,tungsten,M2,1.4264,True,38.04,390.47,2024-03-01T09:51:00
343,LOT001,LOT001-W02,15,4,copper,M3,1.3317,True,38.04,390.47,2024-03-01T09:51:30
344,LOT001,LOT001-W02,15,5,copper,M4,1.4662,True,38.04,390.47,2024-03-01T09:52:00
345,LOT001,LOT001-W02,15,6,tungsten,M3,1.842,True,38.04,390.47,2024-03-01T09:52:30
346,LOT001,LOT001-W02,15,7,copper,M1,0.8398,True,38.04,390.47,2024-03-01T09:53:00
347,LOT001,LOT001-W02,15,8,copper,M3,1.3257,True,38.04,390.47,2024-03-01T09:53:30
348,LOT001,LOT001-W02,15,9,tungsten,M1,0.9905,True,38.04,390.47,2024-03-01T09:54:00
349,LOT001,LOT001-W02,15,10,copper,M2,1.2138,True,38.04,390.47,2024-03-01T09:54:30
350,LOT001,LOT001-W02,16,1,tungsten,M2,1.4387,True,38.04,390.47,2024-03-01T09:55:00
351,LOT001,LOT001-W02,16,2,tungsten,M3,1.6819,True,38.04,390.47,2024-03-01T09:55:30
352,LOT001,LOT001-W02,16,3,copper,M3,1.3841,False,38.04,390.47,2024-03-01T09:56:00
353,LOT001,LOT001-W02,16,4,tungsten,M4,2.08,True,38.04,390.47,2024-03-01T09:56:30
354,LOT001,LOT001-W02,16,5,tungsten,M1,1.0498,True,38.04,390.47,2024-03-01T09:57:00
355,LOT001,LOT001-W02,16,6,copper,M2,1.0176,True,38.04,390.47,2024-03-01T09:57:30
356,LOT001,LOT001-W02,16,7,copper,M4,1.8058,True,38.04,390.47,2024-03-01T09:58:00
357,LOT001,LOT001-W02,16,8,copper,M4,1.667,True,38.04,390.47,2024-03-01T09:58:30
358,LOT001,LOT001-W02,16,9,tungsten,M2,1.4009,True,38.04,390.47,2024-03-01T09:59:00
359,LOT001,LOT001-W02,16,10,tungsten,M3,1.7009,True,38.04,390.47,2024-03-01T09:59:30
360,LOT001,LOT001-W02,17,1,copper,M3,1.3748,True,38.04,390.47,2024-03-01T10:00:00
361,LOT001,LOT001-W02,17,2,tungsten,M4,2.0826,True,38.04,390.47,2024-03-01T10:00:30
362,LOT001,LOT001-W02,17,3,copper,M3,1.3958,True,38.04,390.47,2024-03-01T10:01:00
363,LOT001,LOT001-W02,17,4,copper,M1,0.799,True,38.04,390.47,2024-03-01T10:01:30
364,LOT001,LOT001-W02,17,5,tungsten,M1,1.0356,True,38.04,390.47,2024-03-01T10:02:00
365,LOT001,LOT001-W02,17,6,copper,M3,1.3431,True,38.04,390.47,2024-03-01T10:02:30
366,LOT001,LOT001-W02,17,7,tungsten,M4,2.1894,False,38.04,390.47,2024-03-01T10:03:00
367,LOT001,LOT001-W02,17,8,tungsten,M1,0.9423,True,38.04,390.47,2024-03-01T10:03:30
368,LOT001,LOT001-W02,17,9,tungsten,M1,0.9308,True,38.04,390.47,2024-03-01T10:04:00
369,LOT001,LOT001-W02,17,10,tungsten,M3,1.7996,True,38.04,390.47,2024-03-01T10:04:30
370,LOT001,LOT001-W02,18,1,tungsten,M4,2.0373,True,38.04,390.47,2024-03-01T10:05:00
371,LOT001,LOT001-W02,18,2,copper,M1,0.7471,True,38.04,390.47,2024-03-01T10:05:30
372,LOT001,LOT001-W02,18,3,copper,M2,1.2121,True,38.04,390.47,2024-03-01T10:06:00
373,LOT001,LOT001-W02,18,4,copper,M4,1.792,True,38.04,390.47,2024-03-01T10:06:30
374,LOT001,LOT001-W02,18,5,copper,M2,1.1408,True,38.04,390.47,2024-03-01T10:07:00
375,LOT001,LOT001-W02,18,6,tungsten,M1,0.9436,True,38.04,390.47,2024-03-01T10:07:30
376,LOT001,LOT001-W02,18,7,copper,M3,1.3817,True,38.04,390.47,2024-03-01T10:08:00
377,LOT001,LOT001-W02,18,8,tungsten,M4,1.9847,True,38.04,390.47,2024-03-01T10:08:30
378,LOT001,LOT001-W02,18,9,tungsten,M2,1.4082,True,38.04,390.47,2024-03-01T10:09:00
379,LOT001,LOT001-W02,18,10,copper,M3,1.3986,True,38.04,390.47,2024-03-01T10:09:30
380,LOT001,LOT001-W02,19,1,copper,M3,1.2828,True,38.04,390.47,2024-03-01T10:10:00
381,LOT001,LOT001-W02,19,2,copper,M3,1.401,True,38.04,390.47,2024-03-01T10:10:30
382,LOT001,LOT001-W02,19,3,tungsten,M3,1.9562,True,38.04,390.47,2024-03-01T10:11:00
383,LOT001,LOT001-W02,19,4,copper,M2,1.1494,True,38.04,390.47,2024-03-01T10:11:30
384,LOT001,LOT001-W02,19,5,copper,M3,1.3487,True,38.04,390.47,2024-03-01T10:12:00
385,LOT001,LOT001-W02,19,6,tungsten,M4,2.1623,True,38.04,390.47,2024-03-01T10:12:30
386,LOT001,LOT001-W02,19,7,tungsten,M2,1.437,True,38.04,390.47,2024-03-01T10:13:00
387,LOT001,LOT001-W02,19,8,copper,M1,0.7943,True,38.04,390.47,2024-03-01T10:13:30
388,LOT001,LOT001-W02,19,9,copper,M2,1.1023,True,38.04,390.47,2024-03-01T10:14:00
389,LOT001,LOT001-W02,19,10,tungsten,M2,1.3001,True,38.04,390.47,2024-03-01T10:14:30
390,LOT001,LOT001-W02,20,1,tungsten,M2,1.4222,True,38.04,390.47,2024-03-01T10:15:00
391,LOT001,LOT001-W02,20,2,tungsten,M1,0.993,True,38.04,390.47,2024-03-01T10:15:30
392,LOT001,LOT001-W02,20,3,tungsten,M3,1.7822,True,38.04,390.47,2024-03-01T10:16:00
393,LOT001,LOT001-W02,20,4,copper,M4,1.8744,True,38.04,390.47,2024-03-01T10:16:30
394,LOT001,LOT001-W02,20,5,tungsten,M1,0.9533,True,38.04,390.47,2024-03-01T10:17:00
395,LOT001,LOT001-W02,20,6,tungsten,M3,1.7262,True,38.04,390.47,2024-03-01T10:17:30
396,LOT001,LOT001-W02,20,7,tungsten,M2,1.4323,True,38.04,390.47,2024-03-01T10:18:00
397,LOT001,LOT001-W02,20,8,tungsten,M4,2.2658,True,38.04,390.47,2024-03-01T10:18:30
398,LOT001,LOT001-W02,20,9,tungsten,M4,2.0358,True,38.04,390.47,2024-03-01T10:19:00
399,LOT001,LOT001-W02,20,10,copper,M3,1.3252,True,38.04,390.47,2024-03-01T10:19:30
400,LOT001,LOT001-W03,1,1,tungsten,M3,1.7232,True,38.32,397.2,2024-03-01T10:20:00
401,LOT001,LOT001-W03,1,2,copper,M2,1.096,True,38.32,397.2,2024-03-01T10:20:30
402,LOT001,LOT001-W03,1,3,tungsten,M3,1.7669,True,38.32,397.2,2024-03-01T10:21:00
403,LOT001,LOT001-W03,1,4,copper,M4,1.9258,True,38.32,397.2,2024-03-01T10:21:30
404,LOT001,LOT001-W03,1,5,copper,M4,1.657,True,38.32,397.2,2024-03-01T10:22:00
405,LOT001,LOT001-W03,1,6,copper,M1,0.817,True,38.32,397.2,2024-03-01T10:22:30
406,LOT001,LOT001-W03,1,7,copper,M3,1.4865,True,38.32,397.2,2024-03-01T10:23:00
407,LOT001,LOT001-W03,1,8,tungsten,M1,1.0097,True,38.32,397.2,2024-03-01T10:23:30
408,LOT001,LOT001-W03,1,9,tungsten,M2,1.3444,True,38.32,397.2,2024-03-01T10:24:00
409,LOT001,LOT001-W03,1,10,tungsten,M2,1.4283,True,38.32,397.2,2024-03-01T10:24:30
410,LOT001,LOT001-W03,2,1,tungsten,M3,1.6896,True,38.32,397.2,2024-03-01T10:25:00
411,LOT001,LOT001-W03,2,2,copper,M4,1.75,True,38.32,397.2,2024-03-01T10:25:30
412,LOT001,LOT001-W03,2,3,copper,M1,0.7691,True,38.32,397.2,2024-03-01T10:26:00
413,LOT001,LOT001-W03,2,4,copper,M3,1.4522,True,38.32,397.2,2024-03-01T10:26:30
414,LOT001,LOT001-W03,2,5,tungsten,M2,1.443,True,38.32,397.2,2024-03-01T10:27:00
415,LOT001,LOT001-W03,2,6,copper,M4,1.7183,True,38.32,397.2,2024-03-01T10:27:30
416,LOT001,LOT001-W03,2,7,tungsten,M3,1.8273,True,38.32,397.2,2024-03-01T10:28:00
417,LOT001,LOT001-W03,2,8,copper,M3,1.459,True,38.32,397.2,2024-03-01T10:28:30
418,LOT001,LOT001-W03,2,9,tungsten,M4,1.9547,True,38.32,397.2,2024-03-01T10:29:00
419,LOT001,LOT001-W03,2,10,copper,M1,0.781,True,38.32,397.2,2024-03-01T10:29:30
420,LOT001,LOT001-W03,3,1,tungsten,M3,1.6139,True,38.32,397.2,2024-03-01T10:30:00
421,LOT001,LOT001-W03,3,2,copper,M4,1.4538,True,38.32,397.2,2024-03-01T10:30:30
422,LOT001,LOT001-W03,3,3,copper,M4,1.7853,True,38.32,397.2,2024-03-01T10:31:00
423,LOT001,LOT001-W03,3,4,tungsten,M1,1.0108,True,38.32,397.2,2024-03-01T10:31:30
424,LOT001,LOT001-W03,3,5,tungsten,M2,1.4081,True,38.32,397.2,2024-03-01T10:32:00
425,LOT001,LOT001-W03,3,6,tungsten,M4,2.2598,True,38.32,397.2,2024-03-01T10:32:30
426,LOT001,LOT001-W03,3,7,tungsten,M4,1.9999,True,38.32,397.2,2024-03-01T10:33:00
427,LOT001,LOT001-W03,3,8,copper,M1,0.8131,True,38.32,397.2,2024-03-01T10:33:30
428,LOT001,LOT001-W03,3,9,tungsten,M3,1.7023,True,38.32,397.2,2024-03-01T10:34:00
429,LOT001,LOT001-W03,3,10,tungsten,M1,1.0816,True,38.32,397.2,2024-03-01T10:34:30
430,LOT001,LOT001-W03,4,1,tungsten,M2,1.4138,True,38.32,397.2,2024-03-01T10:35:00
431,LOT001,LOT001-W03,4,2,tungsten,M3,1.7947,True,38.32,397.2,2024-03-01T10:35:30
432,LOT001,LOT001-W03,4,3,tungsten,M2,1.5736,True,38.32,397.2,2024-03-01T10:36:00
433,LOT001,LOT001-W03,4,4,tungsten,M2,1.4857,True,38.32,397.2,2024-03-01T10:36:30
434,LOT001,LOT001-W03,4,5,copper,M2,1.0964,True,38.32,397.2,2024-03-01T10:37:00
435,LOT001,LOT001-W03,4,6,tungsten,M1,1.0229,True,38.32,397.2,2024-03-01T10:37:30
436,LOT001,LOT001-W03,4,7,copper,M2,1.3214,True,38.32,397.2,2024-03-01T10:38:00
437,LOT001,LOT001-W03,4,8,tungsten,M1,0.9351,True,38.32,397.2,2024-03-01T10:38:30
438,LOT001,LOT001-W03,4,9,tungsten,M3,1.7519,False,38.32,397.2,2024-03-01T10:39:00
439,LOT001,LOT001-W03,4,10,copper,M2,1.1686,True,38.32,397.2,2024-03-01T10:39:30
440,LOT001,LOT001-W03,5,1,tungsten,M1,1.0669,True,38.32,397.2,2024-03-01T10:40:00
441,LOT001,LOT001-W03,5,2,tungsten,M1,1.0356,True,38.32,397.2,2024-03-01T10:40:30
442,LOT001,LOT001-W03,5,3,tungsten,M2,1.3423,True,38.32,397.2,2024-03-01T10:41:00
443,LOT001,LOT001-W03,5,4,copper,M2,1.0716,True,38.32,397.2,2024-03-01T10:41:30
444,LOT001,LOT001-W03,5,5,tungsten,M1,0.9766,True,38.32,397.2,2024-03-01T10:42:00
445,LOT001,LOT001-W03,5,6,copper,M4,1.5851,True,38.32,397.2,2024-03-01T10:42:30
446,LOT001,LOT001-W03,5,7,tungsten,M1,1.0461,True,38.32,397.2,2024-03-01T10:43:00
447,LOT001,LOT001-W03,5,8,tungsten,M4,2.2429,True,38.32,397.2,2024-03-01T10:43:30
448,LOT001,LOT001-W03,5,9,tungsten,M3,1.9188,True,38.32,397.2,2024-03-01T10:44:00
449,LOT001,LOT001-W03,5,10,tungsten,M2,1.3428,True,38.32,397.2,2024-03-01T10:44:30
450,LOT001,LOT001-W03,6,1,tungsten,M1,0.9519,True,38.32,397.2,2024-03-01T10:45:00
451,LOT001,LOT001-W03,6,2,copper,M3,1.3265,True,38.32,397.2,2024-03-01T10:45:30
452,LOT001,LOT001-W03,6,3,copper,M2,1.183,True,38.32,397.2,2024-03-01T10:46:00
453,LOT001,LOT001-W03,6,4,copper,M3,1.4334,True,38.32,397.2,2024-03-01T10:46:30
454,LOT001,LOT001-W03,6,5,tungsten,M4,2.0872,True,38.32,397.2,2024-03-01T10:47:00
455,LOT001,LOT001-W03,6,6,tungsten,M1,1.0222,True,38.32,397.2,2024-03-01T10:47:30
456,LOT001,LOT001-W03,6,7,tungsten,M4,2.0814,True,38.32,397.2,2024-03-01T10:48:00
457,LOT001,LOT001-W03,6,8,tungsten,M1,1.0175,True,38.32,397.2,2024-03-01T10:48:30
458,LOT001,LOT001-W03,6,9,copper,M3,1.278,True,38.32,397.2,2024-03-01T10:49:00
459,LOT001,LOT001-W03,6,10,copper,M1,0.7921,True,38.32,397.2,2024-03-01T10:49:30
460,LOT001,LOT001-W03,7,1,copper,M2,1.0364,True,38.32,397.2,2024-03-01T10:50:00
461,LOT001,LOT001-W03,7,2,tungsten,M4,2.2131,True,38.32,397.2,2024-03-01T10:50:30
462,LOT001,LOT001-W03,7,3,tungsten,M2,1.3047,True,38.32,397.2,2024-03-01T10:51:00
463,LOT001,LOT001-W03,7,4,copper,M3,1.3496,True,38.32,397.2,2024-03-01T10:51:30
464,LOT001,LOT001-W03,7,5,copper,M3,1.434,True,38.32,397.2,2024-03-01T10:52:00
465,LOT001,LOT001-W03,7,6,copper,M4,1.6864,True,38.32,397.2,2024-03-01T10:52:30
466,LOT001,LOT001-W03,7,7,tungsten,M2,1.4163,True,38.32,397.2,2024-03-01T10:53:00
467,LOT001,LOT001-W03,7,8,tungsten,M2,1.4382,True,38.32,397.2,2024-03-01T10:53:30
468,LOT001,LOT001-W03,7,9,copper,M4,1.8494,True,38.32,397.2,2024-03-01T10:54:00
469,LOT001,LOT001-W03,7,10,tungsten,M3,1.818,True,38.32,397.2,2024-03-01T10:54:30
470,LOT001,LOT001-W03,8,1,copper,M2,1.1309,True,38.32,397.2,2024-03-01T10:55:00
471,LOT001,LOT001-W03,8,2,copper,M3,1.3558,True,38.32,397.2,2024-03-01T10:55:30
472,LOT001,LOT001-W03,8,3,tungsten,M4,1.9915,True,38.32,397.2,2024-03-01T10:56:00
473,LOT001,LOT001-W03,8,4,tungsten,M1,0.9149,True,38.32,397.2,2024-03-01T10:56:30
474,LOT001,LOT001-W03,8,5,tungsten,M4,2.2344,True,38.32,397.2,2024-03-01T10:57:00
475,LOT001,LOT001-W03,8,6,copper,M3,1.4053,True,38.32,397.2,2024-03-01T10:57:30
476,LOT001,LOT001-W03,8,7,tungsten,M3,1.8,True,38.32,397.2,2024-03-01T10:58:00
477,LOT001,LOT001-W03,8,8,tungsten,M2,1.3297,True,38.32,397.2,2024-03-01T10:58:30
478,LOT001,LOT001-W03,8,9,tungsten,M4,1.9845,True,38.32,397.2,2024-03-01T10:59:00
479,LOT001,LOT001-W03,8,10,copper,M1,0.821,True,38.32,397.2,2024-03-01T10:59:30
480,LOT001,LOT001-W03,9,1,tungsten,M3,1.7187,True,38.32,397.2,2024-03-01T11:00:00
481,LOT001,LOT001-W03,9,2,copper,M3,1.3705,True,38.32,397.2,2024-03-01T11:00:30
482,LOT001,LOT001-W03,9,3,tungsten,M4,2.0294,False,38.32,397.2,2024-03-01T11:01:00
483,LOT001,LOT001-W03,9,4,copper,M1,0.7961,True,38.32,397.2,2024-03-01T11:01:30
484,LOT001,LOT001-W03,9,5,tungsten,M4,2.0828,True,38.32,397.2,2024-03-01T11:02:00
485,LOT001,LOT001-W03,9,6,copper,M4,1.7197,True,38.32,397.2,2024-03-01T11:02:30
486,LOT001,LOT001-W03,9,7,tungsten,M4,1.9762,True,38.32,397.2,2024-03-01T11:03:00
487,LOT001,LOT001-W03,9,8,copper,M2,1.1809,False,38.32,397.2,2024-03-01T11:03:30
488,LOT001,LOT001-W03,9,9,copper,M2,1.1123,True,38.32,397.2,2024-03-01T11:04:00
489,LOT001,LOT001-W03,9,10,copper,M4,1.6034,True,38.32,397.2,2024-03-01T11:04:30
490,LOT001,LOT001-W03,10,1,tungsten,M1,0.9665,True,38.32,397.2,2024-03-01T11:05:00
491,LOT001,LOT001-W03,10,2,tungsten,M1,1.0656,True,38.32,397.2,2024-03-01T11:05:30
492,LOT001,LOT001-W03,10,3,tungsten,M3,1.8516,True,38.32,397.2,2024-03-01T11:06:00
493,LOT001,LOT001-W03,10,4,copper,M3,1.4192,True,38.32,397.2,2024-03-01T11:06:30
494,LOT001,LOT001-W03,10,5,copper,M3,1.3968,True,38.32,397.2,2024-03-01T11:07:00
495,LOT001,LOT001-W03,10,6,copper,M3,1.4181,True,38.32,397.2,2024-03-01T11:07:30
496,LOT001,LOT001-W03,10,7,copper,M2,1.0812,True,38.32,397.2,2024-03-01T11:08:00
497,LOT001,LOT001-W03,10,8,tungsten,M1,1.023,True,38.32,397.2,2024-03-01T11:08:30
498,LOT001,LOT001-W03,10,9,tungsten,M4,2.2187,True,38.32,397.2,2024-03-01T11:09:00
499,LOT001,LOT001-W03,10,10,tungsten,M4,2.067,True,38.32,397.2,2024-03-01T11:09:30
500,LOT001,LOT001-W03,11,1,tungsten,M4,2.1423,True,38.32,397.2,2024-03-01T11:10:00
501,LOT001,LOT001-W03,11,2,tungsten,M4,2.0811,True,38.32,397.2,2024-03-01T11:10:30
502,LOT001,LOT001-W03,11,3,copper,M4,1.6145,True,38.32,397.2,2024-03-01T11:11:00
503,LOT001,LOT001-W03,11,4,tungsten,M4,2.1492,True,38.32,397.2,2024-03-01T11:11:30
504,LOT001,LOT001-W03,11,5,tungsten,M3,1.7624,True,38.32,397.2,2024-03-01T11:12:00
505,LOT001,LOT001-W03,11,6,copper,M4,1.6257,False,38.32,397.2,2024-03-01T11:12:30
506,LOT001,LOT001-W03,11,7,tungsten,M1,0.9743,True,38.32,397.2,2024-03-01T11:13:00
507,LOT001,LOT001-W03,11,8,tungsten,M3,1.7461,True,38.32,397.2,2024-03-01T11:13:30
508,LOT001,LOT001-W03,11,9,copper,M3,1.3022,True,38.32,397.2,2024-03-01T11:14:00
509,LOT001,LOT001-W03,11,10,tungsten,M4,2.1659,True,38.32,397.2,2024-03-01T11:14:30
510,LOT001,LOT001-W03,12,1,tungsten,M3,1.6835,True,38.32,397.2,2024-03-01T11:15:00
511,LOT001,LOT001-W03,12,2,copper,M3,1.3435,True,38.32,397.2,2024-03-01T11:15:30
512,LOT001,LOT001-W03,12,3,tungsten,M3,1.8432,True,38.32,397.2,2024-03-01T11:16:00
513,LOT001,LOT001-W03,12,4,copper,M2,1.1291,True,38.32,397.2,2024-03-01T11:16:30
514,LOT001,LOT001-W03,12,5,copper,M1,0.7258,True,38.32,397.2,2024-03-01T11:17:00
